Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
923009a8-1152-376a-8783-df41280725f1,PCP17149,20 PARK AVE,WORCESTER,MA,01605-3911,42.269478,-71.807783,508-753-2862,0.0,69
44081fac-9667-30c3-9407-158a19142716,PCP17171,275 MILLWAY,BARNSTABLE,MA,02630-1102,41.662727,-70.357208,508-362-4416,0.0,78
c0916a22-b437-360d-840c-1b96a2411abd,PCP17172,945 BEDFORD ST,ABINGTON,MA,02351-1202,42.119966999999995,-70.957211,781-878-2340,0.0,293
5d965dd7-5355-371d-9b13-2a0321e3e4aa,PCP17236,70 JUNCTION SQUARE DR B,CONCORD,MA,01742-3049,42.462911,-71.364496,508-397-6686,0.0,28
86d7276f-ec41-3178-b852-02f89710212e,PCP17277,9 CHESTNUT ST,MIDDLEBORO,MA,02346-2909,41.894223,-70.925689,508-947-1930,0.0,74
09207265-689c-3412-84b2-fcecbaf68b7f,PCP17279,28 BESSOM ST,MARBLEHEAD,MA,01945-2329,42.495629,-70.83582,781-631-3333,0.0,125
efe0e364-b8bb-346e-9a4f-57033b6524ba,PCP17289,1200 CONVERSE ST,LONGMEADOW,MA,01106-2074,42.047565000000006,-72.57113000000001,413-565-2840,0.0,308
63fb023d-be1f-3b27-90b1-a681b128f8fd,PCP17311,222 ROCK ST,FALL RIVER,MA,02720-3212,41.725351,-71.094162,508-672-7445,0.0,58
9a62963f-90ec-31ba-9e33-cab7f3e3ef17,PCP17355,130 DARTMOUTH ST,BOSTON,MA,02116-5118,42.338551,-71.018253,617-266-8188,0.0,28
28e434a7-7926-3c15-84e3-9a2bcaca83ec,PCP17378,40 LINCOLN ST,GREENFIELD,MA,01301-2016,42.614671,-72.597063,413-773-8155,0.0,38
5db1acd1-6965-3d02-a4e9-a51b55e91624,PCP17396,9 CEDAR ST,WORCESTER,MA,01609-2505,42.269478,-71.807783,508-753-71401,0.0,72
13e7e16b-beb1-3ce9-8e4d-3e8d697773bf,PCP17470,462 PLAIN ST,MARSHFIELD,MA,02050-2705,42.115139,-70.71033100000001,781-837-9956,0.0,234
06abb7fd-8e7d-3903-9a91-930965b522cc,PCP17487,1 WELBY RD,NEW BEDFORD,MA,02745-1137,41.661303000000004,-70.937913,508-998-1115,0.0,37
4d1f1bfd-2151-3665-96e1-07361b26e412,PCP17518,664 MAIN ST A,AMHERST,MA,01002-2439,42.363534,-72.50729100000001,413-210-2843,0.0,66
b9febf34-4dfb-36af-b417-c872337deaf4,PCP17539,30 MANMAR DR,PLAINVILLE,MA,02762,42.012797,-71.336578,508-695-3885,0.0,125
efc4bee9-9222-3540-8825-84d5a0c4bc21,PCP17556,45 BROAD ST,WESTFIELD,MA,01085-2956,42.138838,-72.755911,413-568-9858,0.0,167
ecbc7617-b857-3ad4-b8ed-785d496b442a,PCP17563,37 TUCKER ST,LENOX,MA,01240-2321,42.367858,-73.269763,413-441-3827,0.0,38
9fde1290-67cc-31f1-991f-3228595af4f7,PCP17580,66 PLEASANT ST,SAGAMORE,MA,02561,41.782888,-70.5321,508-888-2020,0.0,220
63165d5e-ceed-3902-a7f6-2b9a1dfb52de,PCP17584,465 NASHUA RD,DRACUT,MA,01826-2998,42.679722999999996,-71.30068,978-662-9904,0.0,161
96b3c33d-8d34-392b-93ea-8aa378cf964d,PCP17589,650 COMMONWEALTH AVE,NEWTON,MA,02459-1644,42.331876,-71.208402,617-964-1799,0.0,70
05764248-1536-38a2-b242-e803866c30db,INTEGRATED COUNSELING CENTERS  INC.,64 INDUSTRIAL PK RD,PLYMOUTH,MA,02360,41.897892,-70.62403,508-830-9562,0.0,66
d627302a-2cf7-3b3b-ac07-dabb3db97d8a,PCP17647,1101 BEACON ST,BROOKLINE,MA,02446-5587,42.323853,-71.142003,617-694-2441,0.0,105
0cc28528-0f67-307d-8a16-66d5652242dc,PCP17674,42 WASHINGTON ST,WELLESLEY,MA,02481-1817,42.305932,-71.282917,781-239-9700,0.0,33
eb1fb7da-4f55-3d09-b5f7-201b3a5035c9,PCP17732,115 MILL ST,BELMONT,MA,02478-1064,42.395317,-71.180284,617-855-3905,0.0,28
b0eb8e01-2af7-3d5e-9111-b1b310726167,PCP17733,56 MAIN ST,ORLEANS,MA,02653-9998,41.76935,-69.969034,508-255-0444,0.0,68
d8bf1844-6080-3524-af9b-c993353b9d94,PCP17743,20 E ST,HANOVER,MA,02339-1638,42.122956,-70.85631,781-826-6844,0.0,16
8f85e254-08a2-332e-8847-ef8eb92385c5,PCP17744,37 WASHINGTON ST,WESTFIELD,MA,01085-2861,42.138838,-72.755911,413-562-4304,0.0,188
261b14f5-39d7-37eb-a8b7-606014d8eff3,PCP17774,493 ESSEX ST,LAWRENCE,MA,01840-1241,42.700272999999996,-71.161357,978-686-7111,0.0,43
6d7e1051-7a28-33f6-9c50-608a10792892,PCP17777,44 STERLING ST,WEST BOYLSTON,MA,01583-1217,42.369417,-71.785036,508-835-6200,0.0,727
17858e6e-2c6a-3458-8ef6-2c0dd5d834cf,PCP17778,840 MAIN ST,MILLIS,MA,02054-1542,42.173103000000005,-71.36375600000001,508-376-4262,0.0,257
bee3973f-125a-3713-807e-8e9c0f9e304e,PCP17791,103 ELM ST,MILLBURY,MA,01527-2601,42.192246000000004,-71.777649,508-865-9951,0.0,875
a91e0ad8-41e5-30a9-b919-f0c07ca7bf06,PCP17800,10 MARY CHASE RD,EASTHAM,MA,02642-2568,41.841572,-69.988926,508-240-1587,0.0,66
efaf2e2d-bce0-3d89-8409-899aa9f459a7,PCP17804,22 MILL ST,ARLINGTON,MA,02476-4738,42.418721999999995,-71.163912,617-515-8984,0.0,73
11c2822b-661b-3002-ac35-d27a01d56559,PCP17809,21 TORMAN ST,QUINCY,MA,02169-7564,42.261006,-71.008988,617-968-4059,0.0,77
e09dd0b8-076e-37d6-b0b3-d098cadbdd4a,PCP17817,60 MUNSON MEETING WAY,CHATHAM,MA,02633-1992,41.621629,-69.98195600000001,508-945-3131,0.0,56
1d518170-e1e6-38a8-971c-4ab96d3394ea,PCP17835,12 SAINT LOUIS AVE,GLOUCESTER,MA,01930-4420,42.62885,-70.685875,978-290-6785,0.0,255
4197b0be-4eab-33f8-a339-89f45ee1320c,PCP17899,173 MOUNT AUBURN ST,WATERTOWN,MA,02472-4005,42.369451,-71.177925,617-699-2170,0.0,39
1faba772-ae22-385b-a6f5-02ea2479a080,PCP17929,1419 BEACON ST,BROOKLINE,MA,02446-4808,42.323853,-71.142003,617-734-4827,0.0,93
7a0b9372-1373-333a-9846-0e6c0030ba45,PCP17971,66 MAIN ST,LAKEVILLE,MA,02347-1608,41.834412,-70.957166,508-947-0747,0.0,217
82a283ca-861f-34a6-9e6c-c3d1c65d3899,SOUTH SHORE PHYSIATRY AND SPASTICITY MANAGEMENT,250 POND ST,BRAINTREE,MA,02184-5351,42.205416,-71.00216800000003,781-348-2202,0.0,123
80cd9adc-752d-3465-a73b-928b5239e851,PCP18018,73 UNION ST,NEWTON CENTRE,MA,02459-2224,42.331876,-71.208402,617-909-0452,0.0,65
583adcd6-2bad-322e-bd4a-39f070c62ac2,PCP18026,146 RIDGE ST,ARLINGTON,MA,02474-1737,42.418721999999995,-71.163912,781-641-1029,0.0,28
e8eb26cc-0992-3470-b297-58a425631b10,PCP18051,104 RUSSELL ST,HADLEY,MA,01035-9570,42.356491,-72.568632,413-582-0355,0.0,31
43b31dd6-4e67-3ced-b71d-1a02519e6aa5,PCP18087,1212 KEMPTON ST,NEW BEDFORD,MA,02740-1503,41.661303000000004,-70.937913,508-997-3222,0.0,28
74036847-72aa-3eef-81ad-d672e3ff5cba,PCP18088,185 MAIN ST,SPENCER,MA,01562-1755,42.247211,-71.991867,508-885-0788,0.0,125
8c220acb-0963-3c25-9402-c96a4a0aa598,PCP18093,7 PARKER RD,OSTERVILLE,MA,02655-2044,41.662727,-70.357208,508-420-8859,0.0,28
76c097a5-448a-33f9-ad85-580f4d3dc2f0,PCP18126,29 E ST,HINGHAM,MA,02043-1903,42.224319,-70.880673,781-740-1059,0.0,149
707bfbf6-85d4-375f-b12a-43ff210ec187,PCP18175,432 GREENFIELD RD,MONTAGUE,MA,01351-8925,42.556616999999996,-72.517075,413-772-0612,0.0,812
152ce802-47ac-3bbf-8264-f118c514503d,PCP18221,266 1ST PARISH RD,SCITUATE,MA,02066-3835,42.205062,-70.74297800000001,781-545-4659,0.0,45
90714b76-b641-3cd3-94ec-14a017ca3021,PCP18251,21 ELIOT ST,NATICK,MA,01760-6085,42.284822,-71.348811,508-655-6551,0.0,79
f1ac94ab-bc9f-3a39-8b73-0dafc81b0ce5,PCP18294,19 CLEMENT ST,SHELBURNE FALLS,MA,01370-1022,42.609509,-72.74698000000001,413-625-2828,0.0,39
3e54a0c1-21ed-34ea-9696-e64a09626bcc,PCP18347,33 PILGRIM PATH,CARLISLE,MA,01741-1840,42.53662,-71.36183199999999,978-371-9797,0.0,460
9587a206-5f13-3b16-a17f-45b3723b8bf6,PCP18468,25 WALNUT ST,WELLESLEY HILLS,MA,02481-2130,42.30539,-71.28366899999997,617-796-8804,0.0,79
491ffcd8-3b7e-3f2a-bfd5-45b42660a30f,PCP18472,169 WATER ST,NEWBURYPORT,MA,01950-3040,42.812141,-70.886646,978-463-6929,0.0,63
5aa98f16-c832-3ec5-b52a-2691978cc235,PCP18474,80 BROADWAY,REVERE,MA,02151-5305,42.421005,-70.99036,781-289-7929,0.0,710
d4ce205d-2ce3-370f-baad-c64401aa3bb4,PCP18601,20 POND ST,MARBLEHEAD,MA,01945-3454,42.495629,-70.83582,781-631-8752,0.0,73
6444916c-3838-349b-8810-459e49000a47,PCP18657,44 WOOD AVE,MANSFIELD,MA,02048-1255,42.017302,-71.21641,508-339-28561,0.0,248
9ab4cf5a-0b41-3ae3-aec4-7bea1eb4998b,PCP18731,1290 WORCESTER RD,FRAMINGHAM,MA,01702-5254,42.307905,-71.436196,508-872-16506,0.0,84
ebe1b159-9d15-3ca1-ba8d-8182b404d4b0,PCP18780,40 E MAIN ST,WARE,MA,01082-1331,42.275462,-72.280158,413-967-6681,0.0,41
79938991-9c88-32be-b31f-3f51d2a15784,PCP18807,15 POND BROOK CIR,WESTON,MA,02493-1425,42.360502000000004,-71.303433,617-620-7749,0.0,330
eb955fe3-248e-3f50-a806-a35ba2092716,PCP18821,9 BRANCH ST,METHUEN,MA,01844-1955,42.742751,-71.178588,508-622-7632,0.0,182
48055261-4c5f-393b-98be-42b54ab45508,PCP18871,1350 BELMONT ST,BROCKTON,MA,02301-4430,42.082543,-71.024638,508-264-9007,0.0,139
a84ebc63-bfbf-39c6-a4c8-7e6e86e88bb2,PCP18873,120 COURT ST,PLYMOUTH,MA,02360-3826,41.897892,-70.62403,508-944-7106,0.0,211
8dabae46-43dc-3582-a3ca-d2ce5527e761,PCP18881,37 SEVLAND RD,NEWTON,MA,02459-1474,42.331876,-71.208402,617-527-0992,0.0,73
1d3ab65f-d66e-3c6b-a58b-55f9acfedce5,PCP18923,542 B TURNPIKE ST,NORTH ANDOVER,MA,01845-5812,42.673909,-71.091334,978-685-6641,0.0,57
5db1dbc3-3a43-38ed-932a-349815e7fa45,PCP18958,440 S ST,PITTSFIELD,MA,01201-8217,42.451840000000004,-73.260685,413-443-0885,0.0,47
9ad6e1c5-f73c-3b69-9fb5-a90e294388c7,PCP18978,1415 BEACON ST,BROOKLINE,MA,02446-4812,42.323853,-71.142003,617-651-0260,0.0,107
048ea15d-c2fb-3ea7-9a4b-4293bd3ee673,PCP18993,324 GROVE ST,WORCESTER,MA,01605-3936,42.269478,-71.807783,774-303-4452,0.0,127
abb94f2e-8380-31e6-95c7-5e5aaec14bec,PCP19003,17 DORSET RD,NEWTON,MA,02468-1457,42.331876,-71.208402,617-969-0425,0.0,52
c9b5e4bb-d4f5-3c60-902d-bd36445df001,PCP19031,275 TURNPIKE ST,CANTON,MA,02021-2353,42.175737,-71.125385,617-777-3261,0.0,82
f4801fa6-5f4d-3064-ad69-23496cb6a5b2,PCP19038,1065 MILLSTONE RD,BREWSTER,MA,02631-2615,41.747513,-70.066223,508-896-5890,0.0,52
f0f86560-e984-3bb4-b93e-480bb4691e0f,PCP19053,500 MAIN ST,WILBRAHAM,MA,01095-1658,42.126883,-72.430952,413-949-3391,0.0,154
89fe228e-cdc4-3403-8f4f-186288d6e574,PCP19065,638 MAIN ST,VINEYARD HAVEN,MA,02568-0327,41.457484,-70.605097,508-693-7222,0.0,59
5e826944-47ab-3429-9cf9-e8bcad88cdcb,PCP19093,204 LANCASTER TERRACE,BROOKLINE,MA,02446-2318,42.323853,-71.142003,617-738-8405,0.0,288
3411f709-55c9-3006-a79f-50c052aa070d,PCP19101,84 N MAIN ST,ANDOVER,MA,01810-3835,42.648044,-71.161751,978-470-3453,0.0,122
26ee1605-81a2-38dd-a8e3-d7ca52c06069,PCP19102,22 MILL ST,ARLINGTON,MA,02476-4744,42.418721999999995,-71.163912,617-233-7940,0.0,93
4b562cab-70a7-3a46-bb2c-a1d4b85fdba6,PCP19106,328 BROADWAY,CAMBRIDGE,MA,02139-1840,42.376043,-71.11868,617-661-3113,0.0,91
42eaf98d-665c-3987-bb3e-85c3e6f6478c,PCP19107,113 CORPORATION ST,HYANNIS,MA,02601-2204,41.647227,-70.249978,508-778-9473,0.0,49
5a87cea2-768a-3157-8f50-43d6a7791157,PCP19120,1092A ROUTE 28,SOUTH YARMOUTH,MA,02664-4138,41.667083,-70.200793,508-394-9200,0.0,69
a25c01ad-bf82-3ca1-b6fc-37733c6f433a,PCP19162,36 HEMLOCK RD,WEST ROXBURY,MA,02132-5441,42.33196,-71.020173,617-794-0504,0.0,71
807b4435-90e3-3a54-8d79-53faf57f6fa0,PCP19178,97 MIDWOOD DR,SWANSEA,MA,02777-3512,41.758163,-71.21418100000001,508-678-3774,0.0,140
538e03a4-90c1-3381-bd80-b8c4ea67ccd2,PCP19187,65 CENTRAL ST A,GEORGETOWN,MA,01833-2425,42.726188,-70.983328,978-352-4200,0.0,210
f54388c2-6c2d-3eba-83d0-06ad03a1a7f6,PCP19198,338 HIGHLAND ST,WORCESTER,MA,01602-2143,42.269478,-71.807783,508-826-8534,0.0,90
5f9ea345-9288-3aac-ac0b-5020f5fdb49e,PCP19222,50 CIRCULAR AVE,LEE,MA,01238-1202,42.303174,-73.233924,413-243-0723,0.0,200
109564b7-b660-35f6-8b65-110ca2d52597,TPB ENTERPRISES  INC,221 QUINCY AVE B,QUINCY,MA,02169-6754,42.261006,-71.008988,617-657-0205,0.0,100
bf89fd37-b82c-3eeb-b9af-712129f02de2,PCP19250,43 BROAD ST,WESTFIELD,MA,01085-2912,42.138838,-72.755911,413-562-2600,0.0,122
fdc3af23-0b3a-315f-a120-57b689c7cf42,PCP19321,35 LOWELL RD,CONCORD,MA,01742-1706,42.462911,-71.364496,978-369-5883,0.0,28
3553d3a5-68c0-3da6-8aed-37f3bd7209c9,PCP19378,53 COUNTY RD,MATTAPOISETT,MA,02739-1652,41.661363,-70.812024,508-758-1330,0.0,183
574f21bd-963a-3d95-a4f5-839a0440e714,PIONEER VALLEY OPHTHALMIC CONSULTANTS  P.C.,489 BERNARDSTON RD,GREENFIELD,MA,01301-1238,42.614671,-72.597063,413-775-9900,0.0,86
1f8bf1bc-2c07-3ea6-9782-0a8eb036ba4f,PCP19450,741 SALEM ST,LYNNFIELD,MA,01940-2344,42.534146,-71.038333,781-592-2225,0.0,704
5f0ddfb1-6ba0-30ed-ae87-481cfbbf5d01,PCP19483,8 ROBERTA DR,S DARTMOUTH,MA,02748-2020,41.661303,-70.937913,508-992-9376,0.0,275
dcd24db1-b10e-3392-b6d0-0d894802e5a7,PCP19487,209 HARVARD ST,BROOKLINE,MA,02446-5005,42.323853,-71.142003,617-232-3400,0.0,235
95702d0c-4705-3059-8260-9c75aa7e819c,PCP19512,29 COTTAGE AVE,QUINCY,MA,02169-5263,42.261006,-71.008988,617-731-6170,0.0,99
eddb3499-bc41-38e3-abd5-7d49a906a725,PCP19538,224 GOODMANS HILL RD,SUDBURY,MA,01776-2414,42.383367,-71.42107,978-443-3303,0.0,106
4760f33a-83c4-3727-84a7-a8a6080125cb,PCP19561,68 MARKET ST,LYNN,MA,01901-1115,42.474862,-70.96218499999999,617-947-7456,0.0,232
c9396102-3807-30af-9547-a9f0d5d9bc76,PCP19594,528 LORING AVE,SALEM,MA,01970-4222,42.499248,-70.898204,978-745-6868,0.0,97
4b7752e1-73b6-3ef8-b8a5-a9d1430a004e,PCP19685,130 COLLEGE ST,SOUTH HADLEY,MA,01075-1493,42.256208,-72.58103,413-230-0479,0.0,28
779935ac-770d-3f96-9870-c38771f2c81b,PCP19714,22 MT AUBURN ST,WATERTOWN,MA,02472,42.369451,-71.177925,617-232-2858,0.0,208
6472aecb-59a3-335c-ad37-65209b405963,PCP19729,378 S MAIN ST,BRADFORD,MA,01835-7379,42.782945,-71.087436,978-382-3658,0.0,78
86f868e9-3325-3019-98d9-34ca2dc11f20,TANZMAN MASELLI AND ASSOCIATES PC,151 ASHLAND ST,N ADAMS,MA,01247-4522,42.675549,-73.11810799999998,413-662-2020,0.0,1121
cc648e4d-ae3a-3933-930e-f1f34189eb97,PCP19816,361 WASHINGTON ST,WESTWOOD,MA,02090-1801,42.219645,-71.216768,781-326-3571,0.0,298
76414819-cc4b-3ceb-b54a-89481b9fb641,PCP19822,7 CLIFTON HEIGHTS LN,MARBLEHEAD,MA,01945-2704,42.495629,-70.83582,781-631-8581,0.0,139
1607e74e-eb20-3211-9558-1005aac29c94,PCP19836,1 PLEASANT ST,MAYNARD,MA,01754-1360,42.425955,-71.45625600000001,978-897-8276,0.0,496
e9d22f2d-5203-3a66-bd42-2ce7875f6edc,PCP19870,11 CHESTNUT ST,ANDOVER,MA,01810-3724,42.648044,-71.161751,978-684-5096,0.0,74
17e7a87e-f925-37d0-9371-88c67aa7c092,PCP19886,50 ADAMS ST,NEWTON,MA,02460-1461,42.331876,-71.208402,617-965-4090,0.0,120
3edc66a0-ea15-3321-9eb8-d3ea253bd1d0,PCP19925,64 COUNTY RD,IPSWICH,MA,01938-2309,42.695981,-70.83564799999999,978-356-3979,0.0,86
f50d1852-2cf3-35bf-8a31-5abaf5a0be70,PCP19932,580 LINCOLN ST,WORCESTER,MA,01605-1916,42.269478,-71.807783,508-853-2790,0.0,32
5ba1fffe-b898-3715-a6af-f66aabf8fa67,PCP19948,401 STOCKBRIDGE RD,GREAT BARRINGTON,MA,01230-1972,42.221851,-73.333044,413-717-2213,0.0,28
7ecb87d4-d3a8-39d7-9415-cdbd5b950995,PCP19959,228 BILLERICA RD,CHELMSFORD,MA,01824-3604,42.597055,-71.3697,978-244-6693,0.0,105
23cdae85-bcda-3e93-ab66-85a20c5c0a0e,PCP19996,24 WALPOLE ST,NORWOOD,MA,02062-3356,42.187364,-71.195971,781-762-1921,0.0,124
33259972-5d81-30d3-82c3-e32e562f3878,PCP20030,1121 WASHINGTON ST,NEWTON,MA,02465-2149,42.331876,-71.208402,617-964-6982,0.0,65
54b6a513-f524-303e-a801-1ed9ea619b3b,PCP20080,1005 OSGOOD ST,NORTH ANDOVER,MA,01845-1501,42.673909,-71.091334,978-965-4925,0.0,81
2a07609e-277f-3ecf-b827-c3c4028cc223,PCP20163,263 CONCORD AVE,CAMBRIDGE,MA,02138-1336,42.376043,-71.11868,781-259-1139,0.0,33
1f2b3666-5e34-3e83-8a47-076f8f9c161e,PCP20187,1234 BROADWAY,SOMERVILLE,MA,02144-1703,42.390445,-71.101033,857-998-0747,0.0,238
5725be7c-bbe8-3068-a655-cb8fce11c65a,PCP20231,1581 BEACON ST,BROOKLINE,MA,02446-4602,42.323853,-71.142003,781-221-8497,0.0,225
0b56e6a5-5375-35ad-93f8-1c5445dc2905,PCP20257,259 CROWELL RD,CHATHAM,MA,02633-1969,41.621629,-69.98195600000001,508-945-2552,0.0,37
70a52bb0-e224-3bdb-9d91-6587f0667580,PCP20265,59 N MAIN ST,LEOMINSTER,MA,01453-5507,42.520876,-71.770611,978-537-6324,0.0,46
d12715c7-baeb-3470-971f-8bdec22d91b3,PCP20277,25 B HAWTHORNE VLG,FRANKLIN,MA,02038-2697,42.084858,-71.41057099999998,508-533-7502,0.0,119
ff9a3795-40b1-35f9-b4dd-a85566d39072,PCP20300,60 MUNSON MEETING WAY F,CHATHAM,MA,02633-1992,41.621629,-69.98195600000001,508-945-3131,0.0,56
46084d3f-e6a2-37bc-b830-9b15674f7cae,PCP20314,117 MAIN ST,SPENCER,MA,01562-2125,42.247211,-71.991867,508-885-2500,0.0,443
10c1ad69-8110-35fd-a14c-60b57aa09cb1,PCP20360,27 BIRCHWOOD LN,LINCOLN,MA,01773-4907,42.425506,-71.310812,978-771-4406,0.0,170
ff106216-0f24-3891-8d3e-97fd060ff83a,PCP20467,115 MILL ST,BELMONT,MA,02478-1064,42.395317,-71.180284,617-855-2666,0.0,146
4cd7de25-382b-30f8-94d5-e353e3eca86a,PCP20489,2 WHITING RD,DOVER,MA,02030-2451,42.234159999999996,-71.291167,508-785-1770,0.0,246
83851919-6de6-352f-9b68-9416d514d3eb,PCP20509,865 W ST,ATTLEBORO,MA,02703-3335,41.931653000000004,-71.294503,508-226-2037,0.0,98
772ee193-bb9f-30eb-9939-21e86c8e4da5,PCP20565,137 MAGAZINE ST,CAMBRIDGE,MA,02139-4711,42.376043,-71.11868,617-354-0806,0.0,28
371e53b1-b1f9-3ffd-91de-b16fa5cd8439,PCP20573,1140 THORNDIKE ST,PALMER,MA,01069-1509,42.187794,-72.30846899999997,413-283-2946,0.0,79
481c475b-f180-398d-a84e-31bfecad08f3,PCP20576,39 W PLAIN ST,WAYLAND,MA,01778-4409,42.360427,-71.361099,508-651-3887,0.0,175
4334a8d0-e546-3c78-b45f-d192afb4e938,PCP20594,1075 WASHINGTON ST,WEST NEWTON,MA,02465-2185,42.331876,-71.208402,617-527-25993,0.0,55
e9c7ca7f-b3af-3954-b05c-bbff4b68843a,PCP20716,242 WAREHAM RD,MARION,MA,02738-1163,41.706839,-70.75095999999999,508-748-1144,0.0,46
e9b653b7-132d-35b8-93b9-fd7e9fd28b63,PCP20782,446 MOODY ST,WALTHAM,MA,02453-0415,42.388921,-71.24226800000001,781-899-3200,0.0,36
fc366e37-d120-33a3-9d13-a2871951a9b9,PCP20826,765 NEWMAN AVE,SEEKONK,MA,02771-4421,41.839797999999995,-71.31804699999999,508-761-6334,0.0,254
9e2e9468-a3e6-352f-a3f1-859d1e84a284,PCP20838,19 PLEASANT ST,GLOUCESTER,MA,01930-5937,42.62885,-70.685875,978-758-8115,0.0,88
2eb03211-fcda-3ac3-9212-968bc8d92407,PCP20846,28 N MAIN ST,ORANGE,MA,01364-1016,42.605437,-72.292074,978-544-7902,0.0,167
b14446f6-e81b-3970-92b3-b0bf78b11aac,PCP20894,58 STETSON PL,DUXBURY,MA,02332-4507,42.044307,-70.70604499999999,781-204-0110,0.0,169
ccece44c-904d-3542-8de8-ac8618edfbc6,PCP20907,45 ADDINGTON RD,BROOKLINE,MA,02445-4519,42.323853,-71.142003,617-734-2555,0.0,92
291a7431-7eca-35f8-b086-464e4b7ae919,PCP20953,433 D DEDHAM ST,NEWTON,MA,02459-3300,42.331876,-71.208402,617-965-6284,0.0,28
036f1255-5cd0-357e-a68d-80470fb3c7dd,PCP20982,1129 BEACON ST,BROOKLINE,MA,02446-5532,42.323853,-71.142003,617-277-1344,0.0,50
a9dc0a17-2b47-346a-ad1b-10bebf78ba76,PCP20995,71 ADAMS ST,MILTON,MA,02186-3431,42.241557,-71.082432,617-698-22521,0.0,185
0ecfab97-a691-3a05-8880-9c8c9aba0fad,PCP21027,1330 BEACON ST,BROOKLINE,MA,02446-3204,42.323853,-71.142003,617-688-5814,0.0,130
f397dca2-d86e-34dc-bc7b-3139da987be8,PCP21037,1415 BEACON ST,BROOKLINE,MA,02446-4819,42.323853,-71.142003,857-654-0832,0.0,65
e78a63ff-26cf-3bb4-8e34-f5d05eecc7a0,SOMERS TRUST,873 TURNPIKE ST,NORTH ANDOVER,MA,01845-6152,42.673909,-71.091334,978-688-8004,0.0,83
9e5a6190-4711-3b44-8ac8-1af18f1ed768,PCP21087,433 W ST,AMHERST,MA,01002-2936,42.363534,-72.50729100000001,413-230-3686,0.0,42
cc364bf2-b283-3254-b2e6-db2880949dfc,PCP21099,333 MAIN ST,TEWKSBURY,MA,01876-1727,42.612088,-71.227845,978-851-7457,0.0,419
91da9782-027f-3fe3-8413-e37ed7a6734d,PCP21107,415 BOSTON TPKE,SHREWSBURY,MA,01545-3446,42.284766999999995,-71.714228,508-320-0232,0.0,599
789d10ff-bb15-37ed-b02a-61eafb978686,PCP21112,21 TOTMAN ST,QUINCY,MA,02169-7564,42.261006,-71.008988,617-471-6322,0.0,165
6d205297-0f55-37c9-9bcb-e66ba4d59825,DOWNTOWN PHYSICAL THERAPY AND REHABILITATION INC,294 WASHINGTON ST,BOSTON,MA,02108-4623,42.338551,-71.018253,617-523-2766,0.0,28
0fbb860f-6914-350f-ad9c-a2930a3a915c,PCP21121,797 WASHINGTON ST,NEWTON,MA,02460-1634,42.331876,-71.208402,617-448-1439,0.0,77
26f2f849-9fb1-3c4a-9aed-a804458a72cb,PCP21151,678 MASSACHUSETTS AVE,CAMBRIDGE,MA,02139-3355,42.376043,-71.11868,617-945-5036,0.0,28
1ecf53cd-25fa-3bf1-acee-9868983fca14,PCP21168,83 GREAT RD,ACTON,MA,01720-5682,42.483953,-71.43849499999999,978-266-9286,0.0,115
5b0407ae-bb50-3416-9b19-3aa91666924e,PCP21224,275 TURNPIKE ST,CANTON,MA,02021-2357,42.175737,-71.125385,781-724-5439,0.0,100
43ffaa09-80df-3fed-a263-024150ede443,PCP21226,296 N MAIN ST,EAST LONGMEADOW,MA,01028-1878,42.062378,-72.498111,413-206-8349,0.0,144
6448a0c6-fe92-3e03-a48e-9066a16d793c,PCP21241,330 BROOKLINE AVE,BOSTON,MA,02215-5400,42.338551,-71.018253,617-667-5150,0.0,50
8c62ccc6-9343-3cfb-b52d-47477134840f,PCP21247,1415 BEACON ST,BROOKLINE,MA,02446-4819,42.323853,-71.142003,617-264-2233,0.0,80
2dac98ee-f5fa-39c7-85a4-234fe3484dc8,PCP21275,45 N MAIN ST,FALL RIVER,MA,02720-2133,41.725351,-71.094162,508-674-0047,0.0,98
79d518b4-1a2c-3625-95c8-9c2d9840e321,PCP21276,130 COUNTY RD,IPSWICH,MA,01938-2550,42.695981,-70.83564799999999,978-846-1066,0.0,37
d6c83c6a-f78f-3e23-a2f4-444f9519d576,HOLLISTON VISION CENTER INC,841 WASHINGTON ST,HOLLISTON,MA,01746-1690,42.195951,-71.45343000000001,508-429-1330,0.0,59
46ef6016-71fa-355f-91da-f6482657a00d,REDSTONE EYE ASSOCIATES LLC,75 MAIN ST,STONEHAM,MA,02180-3305,42.474208000000004,-71.097665,781-438-3372,0.0,92
01e9023d-bb05-3536-adb4-9406ae20e308,PCP21344,8 E CIRCUIT AVE,PLYMOUTH,MA,02360-1151,41.897892,-70.62403,781-473-3400,0.0,71
09f69020-aa1e-3bd8-b1f1-9b4534273281,PCP21378,515 PROVIDENCE HWY,DEDHAM,MA,02026-6817,42.246871999999996,-71.179462,201-388-2656,0.0,154
cb9f0ccd-f968-366d-bef3-707be089470f,VISIONARY EYE CARE LLC,875 MERRIAM AVE,LEOMINSTER,MA,01453-1236,42.520876,-71.770611,978-537-0202,0.0,65
b3e30964-03f2-3136-8347-255d16f65d93,PCP21436,379 MAIN ST,YARMOUTH PORT,MA,02675-1819,41.706920000000004,-70.221117,508-362-8828,0.0,89
